Description	Resource	Path	Location	Type
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	.ccsproject	/StateMachine_UART	line 65, external location: C:\ti\TivaWare_C_Series-2.2.0.295\inc\hw_memmap.h	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	.ccsproject	/StateMachine_UART	line 64, external location: C:\ti\TivaWare_C_Series-2.2.0.295\inc\hw_memmap.h	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	.ccsproject	/StateMachine_UART	line 63, external location: C:\ti\TivaWare_C_Series-2.2.0.295\inc\hw_memmap.h	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	.ccsproject	/StateMachine_UART	line 62, external location: C:\ti\TivaWare_C_Series-2.2.0.295\inc\hw_memmap.h	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	.ccsproject	/StateMachine_UART	line 61, external location: C:\ti\TivaWare_C_Series-2.2.0.295\inc\hw_memmap.h	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	.ccsproject	/StateMachine_UART	line 60, external location: C:\ti\TivaWare_C_Series-2.2.0.295\inc\hw_memmap.h	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	.ccsproject	/StateMachine_UART	line 6, external location: C:\ti\TivaWare_C_Series-2.2.0.295\inc\hw_memmap.h	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	.ccsproject	/StateMachine_UART	line 59, external location: C:\ti\TivaWare_C_Series-2.2.0.295\inc\hw_memmap.h	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	.ccsproject	/StateMachine_UART	line 58, external location: C:\ti\TivaWare_C_Series-2.2.0.295\inc\hw_memmap.h	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	.ccsproject	/StateMachine_UART	line 57, external location: C:\ti\TivaWare_C_Series-2.2.0.295\inc\hw_memmap.h	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	.ccsproject	/StateMachine_UART	line 56, external location: C:\ti\TivaWare_C_Series-2.2.0.295\inc\hw_memmap.h	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	.ccsproject	/StateMachine_UART	line 55, external location: C:\ti\TivaWare_C_Series-2.2.0.295\inc\hw_memmap.h	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	.ccsproject	/StateMachine_UART	line 54, external location: C:\ti\TivaWare_C_Series-2.2.0.295\inc\hw_memmap.h	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	.ccsproject	/StateMachine_UART	line 53, external location: C:\ti\TivaWare_C_Series-2.2.0.295\inc\hw_memmap.h	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	.ccsproject	/StateMachine_UART	line 6, external location: C:\ti\TivaWare_C_Series-2.2.0.295\driverlib\gpio.h	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	.ccsproject	/StateMachine_UART	line 7, external location: C:\ti\TivaWare_C_Series-2.2.0.295\driverlib\gpio.h	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	.ccsproject	/StateMachine_UART	line 8, external location: C:\ti\TivaWare_C_Series-2.2.0.295\driverlib\gpio.h	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	.ccsproject	/StateMachine_UART	line 9, external location: C:\ti\TivaWare_C_Series-2.2.0.295\driverlib\gpio.h	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	.ccsproject	/StateMachine_UART	line 52, external location: C:\ti\TivaWare_C_Series-2.2.0.295\inc\hw_memmap.h	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	.ccsproject	/StateMachine_UART	line 51, external location: C:\ti\TivaWare_C_Series-2.2.0.295\inc\hw_memmap.h	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	.ccsproject	/StateMachine_UART	line 50, external location: C:\ti\TivaWare_C_Series-2.2.0.295\inc\hw_memmap.h	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	.ccsproject	/StateMachine_UART	line 5, external location: C:\ti\TivaWare_C_Series-2.2.0.295\inc\hw_memmap.h	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	.ccsproject	/StateMachine_UART	line 5, external location: C:\ti\TivaWare_C_Series-2.2.0.295\driverlib\gpio.h	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	.ccsproject	/StateMachine_UART	line 49, external location: C:\ti\TivaWare_C_Series-2.2.0.295\inc\hw_memmap.h	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	.ccsproject	/StateMachine_UART	line 48, external location: C:\ti\TivaWare_C_Series-2.2.0.295\inc\hw_memmap.h	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	.ccsproject	/StateMachine_UART	line 47, external location: C:\ti\TivaWare_C_Series-2.2.0.295\inc\hw_memmap.h	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	.ccsproject	/StateMachine_UART	line 46, external location: C:\ti\TivaWare_C_Series-2.2.0.295\inc\hw_memmap.h	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	.ccsproject	/StateMachine_UART	line 45, external location: C:\ti\TivaWare_C_Series-2.2.0.295\inc\hw_memmap.h	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	.ccsproject	/StateMachine_UART	line 44, external location: C:\ti\TivaWare_C_Series-2.2.0.295\inc\hw_memmap.h	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	.ccsproject	/StateMachine_UART	line 43, external location: C:\ti\TivaWare_C_Series-2.2.0.295\inc\hw_memmap.h	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	.ccsproject	/StateMachine_UART	line 4, external location: C:\ti\TivaWare_C_Series-2.2.0.295\inc\hw_memmap.h	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	.ccsproject	/StateMachine_UART	line 4, external location: C:\ti\TivaWare_C_Series-2.2.0.295\driverlib\gpio.h	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	.ccsproject	/StateMachine_UART	line 38, external location: C:\ti\TivaWare_C_Series-2.2.0.295\inc\hw_memmap.h	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	.ccsproject	/StateMachine_UART	line 37, external location: C:\ti\TivaWare_C_Series-2.2.0.295\inc\hw_memmap.h	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	.ccsproject	/StateMachine_UART	line 36, external location: C:\ti\TivaWare_C_Series-2.2.0.295\inc\hw_memmap.h	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	.ccsproject	/StateMachine_UART	line 35, external location: C:\ti\TivaWare_C_Series-2.2.0.295\inc\hw_memmap.h	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	.ccsproject	/StateMachine_UART	line 34, external location: C:\ti\TivaWare_C_Series-2.2.0.295\inc\hw_memmap.h	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	.ccsproject	/StateMachine_UART	line 33, external location: C:\ti\TivaWare_C_Series-2.2.0.295\inc\hw_memmap.h	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	.ccsproject	/StateMachine_UART	line 32, external location: C:\ti\TivaWare_C_Series-2.2.0.295\inc\hw_memmap.h	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	.ccsproject	/StateMachine_UART	line 31, external location: C:\ti\TivaWare_C_Series-2.2.0.295\inc\hw_memmap.h	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	.ccsproject	/StateMachine_UART	line 32, external location: C:\ti\TivaWare_C_Series-2.2.0.295\driverlib\gpio.h	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	.ccsproject	/StateMachine_UART	line 33, external location: C:\ti\TivaWare_C_Series-2.2.0.295\driverlib\gpio.h	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	.ccsproject	/StateMachine_UART	line 34, external location: C:\ti\TivaWare_C_Series-2.2.0.295\driverlib\gpio.h	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	.ccsproject	/StateMachine_UART	line 35, external location: C:\ti\TivaWare_C_Series-2.2.0.295\driverlib\gpio.h	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	.ccsproject	/StateMachine_UART	line 36, external location: C:\ti\TivaWare_C_Series-2.2.0.295\driverlib\gpio.h	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	.ccsproject	/StateMachine_UART	line 37, external location: C:\ti\TivaWare_C_Series-2.2.0.295\driverlib\gpio.h	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	.ccsproject	/StateMachine_UART	line 38, external location: C:\ti\TivaWare_C_Series-2.2.0.295\driverlib\gpio.h	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	.ccsproject	/StateMachine_UART	line 43, external location: C:\ti\TivaWare_C_Series-2.2.0.295\driverlib\gpio.h	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	.ccsproject	/StateMachine_UART	line 44, external location: C:\ti\TivaWare_C_Series-2.2.0.295\driverlib\gpio.h	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	.ccsproject	/StateMachine_UART	line 45, external location: C:\ti\TivaWare_C_Series-2.2.0.295\driverlib\gpio.h	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	.ccsproject	/StateMachine_UART	line 46, external location: C:\ti\TivaWare_C_Series-2.2.0.295\driverlib\gpio.h	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	.ccsproject	/StateMachine_UART	line 47, external location: C:\ti\TivaWare_C_Series-2.2.0.295\driverlib\gpio.h	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	.ccsproject	/StateMachine_UART	line 48, external location: C:\ti\TivaWare_C_Series-2.2.0.295\driverlib\gpio.h	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	.ccsproject	/StateMachine_UART	line 54, external location: C:\ti\TivaWare_C_Series-2.2.0.295\driverlib\gpio.h	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	.ccsproject	/StateMachine_UART	line 55, external location: C:\ti\TivaWare_C_Series-2.2.0.295\driverlib\gpio.h	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	.ccsproject	/StateMachine_UART	line 56, external location: C:\ti\TivaWare_C_Series-2.2.0.295\driverlib\gpio.h	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	.ccsproject	/StateMachine_UART	line 57, external location: C:\ti\TivaWare_C_Series-2.2.0.295\driverlib\gpio.h	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	.ccsproject	/StateMachine_UART	line 58, external location: C:\ti\TivaWare_C_Series-2.2.0.295\driverlib\gpio.h	C/C++ Problem
